subject,word,logwordfreq,wordlen,surprisal,tag,wtype
16,telling,-9.85270766799785,7,5.6382710396617295,VERB,CONT
15,his,-5.442779651579884,3,3.495070886804732,PRON,FUNC
10,or,-5.61678518044597,2,5.288876777650814,CONJ,FUNC
10,go,-7.3993705211113525,2,7.018072130787481,VERB,CONT
11,very,-6.8746833421140074,4,7.847371177880217,ADV,CONT
12,his,-5.442779651579884,3,2.864047442069714,PRON,FUNC
7,happened,-9.014198313643725,8,4.587140944709948,VERB,CONT
12,out,-6.302934641988838,3,2.024363736207575,ADP,FUNC
7,a,-3.840814668221414,1,0.788900191636155,DET,FUNC
4,herself,-8.686242045758455,7,2.429825945232897,PRON,FUNC
16,not,-5.423998743924357,3,4.829303818940132,ADV,CONT
7,damage.,-9.348780785923015,7,8.370518511008465,NOUN,CONT
8,eat,-9.717666998238613,3,3.862425312541002,VERB,CONT
1,say,-7.614705541573503,3,4.465126960632193,VERB,CONT
12,a,-3.840814668221414,1,2.2862873957058336,DET,FUNC
2,kill,-10.012778615856984,4,9.258602555525338,VERB,CONT
11,washed,-10.839107966059032,6,10.370751155441463,VERB,CONT
4,son,-8.996874905160809,3,5.590008856112575,NOUN,CONT
7,Now,-6.731839825399422,3,5.500875787162775,ADV,CONT
10,teaches,-12.303212891068517,7,13.43445575092469,VERB,CONT
1,was,-4.7581921670609155,3,2.2021831725991334,VERB,CONT
10,down,-7.108941820943702,4,1.2814208404424883,ADV,CONT
5,calling,-10.047608006998665,7,8.73197831890667,VERB,CONT
8,move,-8.59780413500337,4,4.745328540598639,VERB,CONT
11,Gilbert,-11.447667561251297,7,10.87870142695595,NOUN,CONT
16,give,-7.862980015442483,4,8.266487716506994,VERB,CONT
12,caught,-9.378805398336457,6,10.644321290340084,NOUN,CONT
8,thinking,-9.050519253940505,8,4.785669831427895,VERB,CONT
7,a,-3.840814668221414,1,2.052671717340844,DET,FUNC
11,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
8,said,-6.30066864677689,4,4.7457890576172375,VERB,CONT
11,cigarette.,-10.763285582465318,10,6.41543956024908,NOUN,CONT
7,work,-7.05564231177395,4,6.153428402517288,NOUN,CONT
11,flat.,-9.433860281128212,5,7.15827653709989,ADJ,CONT
8,"back,",-7.02712137530768,5,4.228225493339501,ADV,CONT
11,Saturday,-9.614018905348178,8,6.30334971792213,NOUN,CONT
4,"double,",-9.507493987462865,7,15.738514498378251,ADJ,CONT
16,the,-2.785981203659842,3,0.9142713447794948,DET,FUNC
2,street.,-8.571484512538108,7,3.8711981617453097,NOUN,CONT
7,called,-8.049864022513496,6,6.276754860098049,VERB,CONT
11,talk,-8.854683351097025,4,7.694065062388674,VERB,CONT
8,friend's,-11.655780897126178,8,12.612409846874886,NOUN,CONT
2,his,-5.442779651579884,3,5.103472625962933,PRON,FUNC
15,herself,-8.686242045758455,7,2.429825945232897,PRON,FUNC
15,ones,-9.319875963969244,4,9.548613147987938,NOUN,CONT
1,step,-9.332922302860387,4,2.408895446737581,NOUN,CONT
2,of,-3.4606771467424715,2,0.8784937776045533,ADP,FUNC
12,They're,-9.183383686411181,7,7.197328380277068,NOUN,CONT
4,down.,-7.108941820943702,5,6.582676315553238,PRT,FUNC
5,Harry,-10.090541934722063,5,8.467250110765145,NOUN,CONT
4,van,-10.101169027296349,3,8.41475117064488,NOUN,CONT
11,seat,-9.714758962746872,4,7.971871953858406,NOUN,CONT
8,leave,-8.608853311228716,5,6.845124964452699,VERB,CONT
15,me,-6.780467773988587,2,2.9183654244134436,PRON,FUNC
8,still,-7.26470869796347,5,8.00859818609166,ADV,CONT
10,step.,-9.332922302860387,5,0.41471629851406455,NOUN,CONT
2,him,-6.48398326121215,3,4.130446217365509,PRON,FUNC
1,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
7,us,-7.237031683084404,2,4.164432373338101,PRON,FUNC
12,Let,-8.369778247538491,3,6.812221023473814,VERB,CONT
5,my,-6.608684049596997,2,6.298606392630563,PRON,FUNC
12,"lead,",-8.810812713988826,5,15.00032874341529,ADJ,CONT
2,to,-3.655721426481066,2,0.8656223269347166,PRT,FUNC
8,against,-7.4616920665688236,7,5.717042475693057,ADP,FUNC
10,a,-3.840814668221414,1,1.7101921183641886,DET,FUNC
2,soldier.,-10.99344488296663,8,5.962521072457152,NOUN,CONT
8,Andrew,-10.122768139099811,6,8.897695368049451,NOUN,CONT
5,door.,-8.402656341075208,5,4.542286587098424,NOUN,CONT
7,bottom,-9.66795850467095,6,9.799111380254761,NOUN,CONT
7,screaming,-11.20621220629475,9,7.963951061138506,VERB,CONT
10,out,-6.302934641988838,3,6.638237693847184,PRT,FUNC
11,foreign,-8.664419730592096,7,10.013251793903207,ADJ,CONT
8,last,-7.231517340211015,4,5.623327262408199,ADJ,CONT
8,black,-8.327829594575208,5,8.292737186567125,ADJ,CONT
5,the,-2.785981203659842,3,0.2713251144329534,DET,FUNC
10,be,-5.041986102848782,2,1.178654165157071,VERB,CONT
4,told,-7.9674072599173105,4,5.337161987050898,VERB,CONT
15,enemy.,-10.341554385045065,6,8.394096982360724,NOUN,CONT
1,cannot,-8.384545342921703,6,5.2927451206070435,VERB,CONT
8,his,-5.442779651579884,3,5.0078692929018205,PRON,FUNC
3,at,-5.260658605349815,2,0.43920429097805624,ADP,FUNC
2,what,-6.361028664468845,4,5.517062960366523,PRON,FUNC
16,talk,-8.854683351097025,4,5.455814196892882,VERB,CONT
7,the,-2.785981203659842,3,0.6380693551195801,DET,FUNC
4,flicked,-12.026459889148928,7,10.360573729330428,ADJ,CONT
12,days.,-8.078461781262503,5,3.9706237860607927,NOUN,CONT
11,for,-4.722901412970362,3,2.8893528522417182,ADP,FUNC
5,that,-4.653017748138293,4,3.444367963057003,ADP,FUNC
5,word.,-8.623371744214204,5,3.9330225714922,NOUN,CONT
11,us,-7.237031683084404,2,4.6378438684576775,PRON,FUNC
3,"watching,",-9.710954954899155,9,10.922427517871906,ADJ,CONT
15,dressed,-10.241438577114849,7,6.452373025140705,VERB,CONT
8,in,-3.9285727557862526,2,3.9900115525438022,ADP,FUNC
10,told,-7.9674072599173105,4,5.938528135788154,VERB,CONT
15,more,-6.162017354479951,4,5.488856292977346,ADV,CONT
7,touched,-10.44789666266673,7,11.451239210328918,ADJ,CONT
2,Andy,-10.601103322788273,4,10.49543613822709,NOUN,CONT
8,to,-3.655721426481066,2,1.6882968367149083,PRT,FUNC
16,a,-3.840814668221414,1,2.650782010756605,DET,FUNC
11,care.,-8.294431479659682,5,4.174817032107504,VERB,CONT
15,would,-6.115980954426905,5,3.9088684538666922,VERB,CONT
15,came,-7.737934174541397,4,3.755930751990028,VERB,CONT
10,staggered,-11.962608417162395,9,7.909448871987337,VERB,CONT
11,back,-7.02712137530768,4,3.5004128842204785,ADV,CONT
5,to,-3.655721426481066,2,0.6448550733886335,PRT,FUNC
8,stood,-8.953647873052056,5,6.419952627031348,VERB,CONT
5,washed,-10.839107966059032,6,10.370751155441463,VERB,CONT
5,tea,-9.599358274626574,3,0.4841852907696949,NOUN,CONT
2,he,-5.13912973886908,2,2.299002270589347,PRON,FUNC
4,travelling,-10.276464046078265,10,8.889383035863743,VERB,CONT
15,Frank,-10.114884450041268,5,9.170344468910876,NOUN,CONT
1,sat,-9.09375324022374,3,9.77997689813198,VERB,CONT
1,cheek.,-10.925408574881459,6,6.261603850186148,NOUN,CONT
16,did,-7.157264378893356,3,7.951931566953077,VERB,CONT
2,chair,-9.573341325587363,5,5.76581122796267,NOUN,CONT
5,sat,-9.09375324022374,3,6.795227945487518,VERB,CONT
10,door,-8.402656341075208,4,0.44006776038792905,NOUN,CONT
11,putting,-9.66691990322741,7,11.79427833748317,VERB,CONT
8,as,-5.007718737747603,2,1.546865152547935,ADP,FUNC
10,mug,-11.897747782960353,3,5.773870275788149,NOUN,CONT
3,much,-7.073125229735971,4,7.540413559133182,ADV,CONT
15,things,-8.040022835963995,6,9.475206735223288,NOUN,CONT
11,before,-7.079546193145498,6,6.678855294887598,ADP,FUNC
2,turned,-8.335476422915443,6,9.100921528357105,VERB,CONT
15,shall,-8.60220916623498,5,4.514724643535286,VERB,CONT
2,these,-6.71907206227304,5,6.748899933416478,DET,FUNC
3,letter,-8.949755500562874,6,8.560596910435123,NOUN,CONT
5,I,-5.250051055056003,1,4.137330946793561,PRON,FUNC
12,much,-7.073125229735971,4,7.540413559133182,ADV,CONT
10,half,-8.271797839178287,4,7.673410874104517,DET,FUNC
10,walls,-9.69214899187526,5,6.475560057027155,NOUN,CONT
11,another.,-7.472698678039,8,7.519460034786936,DET,FUNC
2,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
2,letter,-8.949755500562874,6,8.929494068183699,NOUN,CONT
11,his,-5.442779651579884,3,3.2068102590128076,PRON,FUNC
7,days.,-8.078461781262503,5,3.9706237860607927,NOUN,CONT
10,You,-5.541296313955169,3,4.544427991234908,PRON,FUNC
1,riding,-10.585809164064827,6,12.076460140629592,VERB,CONT
3,will,-5.9793388695512455,4,3.744233619717618,VERB,CONT
8,had,-5.470696658446039,3,2.683386615673401,VERB,CONT
7,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
5,This,-5.442815107363993,4,3.787522219465906,DET,FUNC
2,probably,-8.40608284596966,8,6.9814610278088765,ADV,CONT
8,me.,-6.780467773988587,3,3.32196253951344,PRON,FUNC
5,himself.,-8.088476425137772,8,1.9910200014759285,PRON,FUNC
5,should,-6.876105123187059,6,4.218059580153932,VERB,CONT
5,and,-3.6574238363045,3,1.9737828494697751,CONJ,FUNC
5,voice.,-8.294475334500166,6,0.9015910086723766,NOUN,CONT
3,a,-3.840814668221414,1,2.15318416182022,DET,FUNC
10,deeply,-10.168846372526144,6,12.28148231730978,NOUN,CONT
15,in,-3.9285727557862526,2,4.307192649103732,ADP,FUNC
8,his,-5.442779651579884,3,3.3336136200839896,PRON,FUNC
15,neck,-9.832292483255257,4,7.0179570015328325,NOUN,CONT
2,Things,-8.040022835963995,6,7.860703145568653,NOUN,CONT
16,began,-8.321636784637855,5,2.52151488363592,VERB,CONT
15,"hands,",-8.600361452998824,6,6.555528837306838,NOUN,CONT
1,kill,-10.012778615856984,4,7.050814890809857,VERB,CONT
11,his,-5.442779651579884,3,6.258748644670836,PRON,FUNC
1,along,-8.373568284290553,5,3.141923411092235,ADV,CONT
1,Shut,-10.133193473579036,4,10.160847498364125,NOUN,CONT
1,underneath,-11.17524506331499,10,9.759000347934803,ADP,FUNC
4,think,-7.562532595080485,5,3.3564552642064904,VERB,CONT
3,the,-2.785981203659842,3,1.6952989979827031,DET,FUNC
5,door,-8.402656341075208,4,0.6143665441722993,NOUN,CONT
5,better,-8.039512918049729,6,7.457059978766797,ADJ,CONT
8,speaker,-9.358519685384882,7,8.459214088790596,NOUN,CONT
10,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
5,his,-5.442779651579884,3,3.3336136200839896,PRON,FUNC
16,prison,-9.650277158281181,6,8.37219939812635,NOUN,CONT
3,to,-3.655721426481066,2,5.129491837513766,PRT,FUNC
11,lost,-8.590171187675502,4,6.974760505188264,VERB,CONT
10,bars,-10.631503518091488,4,10.020689143753579,NOUN,CONT
15,sat,-9.09375324022374,3,9.505992297916618,VERB,CONT
1,last,-7.231517340211015,4,9.155078329744326,ADJ,CONT
15,breakfast.,-10.08002659072254,10,6.439064083303199,NOUN,CONT
3,of,-3.4606771467424715,2,1.179803155118475,ADP,FUNC
2,your,-6.77270126725108,4,6.0680255214181384,PRON,FUNC
15,hand.,-7.989015209224487,5,1.4612066845034635,NOUN,CONT
4,found,-7.616462718088004,5,7.015723493992628,VERB,CONT
4,the,-2.785981203659842,3,1.3934968672588803,DET,FUNC
5,never,-7.595381481409419,5,7.327447463882161,ADV,CONT
8,"Saturday,",-9.614018905348178,9,8.461194311970571,NOUN,CONT
1,in,-3.9285727557862526,2,4.604387307056474,ADP,FUNC
10,lip.,-11.075608482209304,4,8.629029739398906,NOUN,CONT
7,walked,-9.334782307116637,6,7.2761228421593245,VERB,CONT
15,friend's,-11.655780897126178,8,12.612409846874886,NOUN,CONT
11,trick.,-11.097068533229073,6,3.7650720148092143,NOUN,CONT
4,not,-5.423998743924357,3,2.8532713438345016,ADV,CONT
2,more.,-6.162017354479951,5,4.629370355315459,ADJ,CONT
4,Alec,-11.792387267302527,4,9.715527541379076,NOUN,CONT
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
3,buy,-9.163945085755728,3,6.39996618842416,VERB,CONT
4,killed,-9.340258363115762,6,8.914987782097837,VERB,CONT
5,his,-5.442779651579884,3,6.259071006583855,PRON,FUNC
1,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
7,shoe.,-11.46110445592354,5,9.835745509084296,NOUN,CONT
10,"back,",-7.02712137530768,5,4.228225493339501,ADV,CONT
3,right,-7.404364154739139,5,6.5267004719425525,NOUN,CONT
12,folded,-11.295572380606135,6,8.103602847028595,VERB,CONT
2,eat,-9.717666998238613,3,3.862425312541002,VERB,CONT
15,thirty,-10.129065216718399,6,7.264264528930405,NOUN,CONT
5,for,-4.722901412970362,3,4.5571843126500955,ADP,FUNC
7,bring,-8.876498445912452,5,8.935618944531063,VERB,CONT
12,the,-2.785981203659842,3,0.6380693551195801,DET,FUNC
11,and,-3.6574238363045,3,2.4014350710362797,CONJ,FUNC
7,told,-7.9674072599173105,4,5.451807698831073,VERB,CONT
10,shouldn't,-10.480535382437152,9,5.8334842038457655,VERB,CONT
1,shouted,-10.463890910706365,7,7.798210986144794,VERB,CONT
3,about,-6.373983561607304,5,6.000398597236903,ADP,FUNC
5,what,-6.361028664468845,4,5.706634791072723,PRON,FUNC
3,their,-5.9376725369117445,5,4.534964366502703,PRON,FUNC
12,and,-3.6574238363045,3,1.8414878229518021,CONJ,FUNC
11,in,-3.9285727557862526,2,4.604387307056474,ADP,FUNC
15,the,-2.785981203659842,3,1.3119139748290085,DET,FUNC
8,give,-7.862980015442483,4,4.661169055449706,VERB,CONT
15,turned,-8.335476422915443,6,6.190638177620071,VERB,CONT
4,of,-3.4606771467424715,2,1.0204343330770782,ADP,FUNC
11,way.,-7.0107094943859005,4,3.209389154316961,NOUN,CONT
2,and,-3.6574238363045,3,2.8938889448749165,CONJ,FUNC
4,seat,-9.714758962746872,4,7.971871953858406,NOUN,CONT
2,found,-7.616462718088004,5,5.191546505769955,VERB,CONT
5,him,-6.48398326121215,3,1.3989424810038116,PRON,FUNC
16,baby,-9.462215203691745,4,8.846324694624753,NOUN,CONT
15,a,-3.840814668221414,1,3.937006043703079,DET,FUNC
1,Chris.,-10.134021173998756,6,13.018355598769737,NOUN,CONT
12,a,-3.840814668221414,1,3.417727053531062,DET,FUNC
15,It,-4.814770701744465,2,3.1893796898588427,PRON,FUNC
2,and,-3.6574238363045,3,4.3716880575584955,CONJ,FUNC
5,We,-6.024174973068729,2,4.205326284589675,PRON,FUNC
2,the,-2.785981203659842,3,0.4172951938182179,DET,FUNC
2,what,-6.361028664468845,4,5.706634791072723,PRON,FUNC
7,them.,-6.519320821343685,5,3.582500042785716,PRON,FUNC
4,put,-7.719207128765763,3,6.290063801935554,VERB,CONT
1,Lucy,-10.726677529228013,4,9.882142598708127,NOUN,CONT
7,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
7,lives.,-9.180401153309756,6,4.2246219476689655,NOUN,CONT
11,she,-5.744994531370205,3,3.27167408108245,PRON,FUNC
16,muscle,-10.942608016063938,6,11.079878286530839,NOUN,CONT
12,had,-5.470696658446039,3,2.9207601129101572,VERB,CONT
2,an,-5.663232866402157,2,7.16946710065184,DET,FUNC
7,Jimmy,-10.915108574703387,5,9.92317466506528,NOUN,CONT
8,John,-8.075991337090935,4,7.097925781812516,NOUN,CONT
7,flashing.,-11.839873933568514,9,13.68490793148965,VERB,CONT
5,to,-3.655721426481066,2,2.5993422597791187,PRT,FUNC
16,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
1,a,-3.840814668221414,1,2.650782010756605,DET,FUNC
16,wood,-9.548137751321445,4,8.680124102612444,NOUN,CONT
3,let,-8.369778247538491,3,7.372071562984386,VERB,CONT
16,live,-8.71888912359512,4,8.177239518302544,VERB,CONT
10,are,-5.3999677675642666,3,3.7893412616893714,VERB,CONT
12,people,-6.865837463502093,6,9.389803854124139,NOUN,CONT
11,move,-8.59780413500337,4,4.745328540598639,VERB,CONT
11,you'll,-9.389760124476323,6,7.96984567897657,ADJ,CONT
8,caught,-9.378805398336457,6,10.644321290340084,NOUN,CONT
11,You're,-8.466777956687954,6,7.040315102785804,NOUN,CONT
12,matches,-10.409722674233215,7,11.946985780850536,NOUN,CONT
16,door.,-8.402656341075208,5,4.542286587098424,NOUN,CONT
8,Jason,-11.580319317402154,5,14.675249779986391,NOUN,CONT
4,smart,-11.028606050626033,5,11.2767262861309,ADJ,CONT
1,felt,-8.206014112923103,4,3.9682751492659385,VERB,CONT
7,know.,-7.307470557301551,5,3.430368245691599,VERB,CONT
3,enter.,-9.83699837429267,6,4.985879605263727,VERB,CONT
10,walked,-9.334782307116637,6,3.980110436643928,VERB,CONT
1,Walter,-10.920548297999206,6,10.783374404105995,NOUN,CONT
4,could,-6.574997057408757,5,3.446739625702787,VERB,CONT
11,door,-8.402656341075208,4,0.44006776038792905,NOUN,CONT
5,the,-2.785981203659842,3,0.2497521946966922,DET,FUNC
2,good,-7.259663113071414,4,2.43247391808984,ADJ,CONT
16,talk,-8.854683351097025,4,9.469611453447312,NOUN,CONT
15,Andrew,-10.122768139099811,6,8.897695368049451,NOUN,CONT
15,drink.,-9.562372867143317,6,1.7125223344782987,NOUN,CONT
12,dead,-9.022883007274128,4,7.9393364264944,ADJ,CONT
15,almost,-8.050929113404585,6,7.392748777119473,ADV,CONT
16,up,-6.272347648863022,2,7.884097410113473,ADV,CONT
12,problem.,-8.20641562260488,8,6.358588734303057,NOUN,CONT
5,They,-5.70446366173718,4,4.020221468963884,PRON,FUNC
11,opened,-9.080768561666021,6,2.3003515854538414,VERB,CONT
5,be,-5.041986102848782,2,1.0880451391626624,VERB,CONT
10,Emma,-11.387888809825458,4,9.570349551265801,NOUN,CONT
15,mother,-8.441365066473745,6,5.214088813830367,NOUN,CONT
3,to,-3.655721426481066,2,2.470305391167732,PRT,FUNC
3,had,-5.470696658446039,3,2.956058742385756,VERB,CONT
10,way,-7.0107094943859005,3,4.773627311391536,NOUN,CONT
1,Michael,-9.312323241990315,7,8.264944984494688,NOUN,CONT
8,Mike,-10.106256734080173,4,12.73030220363618,NOUN,CONT
11,sick,-10.12249525057308,4,4.3971546486870094,ADJ,CONT
16,Despite,-8.774014680098672,7,7.438270884407965,ADP,FUNC
8,the,-2.785981203659842,3,1.1579953717027285,DET,FUNC
1,and,-3.6574238363045,3,2.4014350710362797,CONJ,FUNC
3,can't,-8.568192280956726,5,4.172076955846841,VERB,CONT
7,out,-6.302934641988838,3,2.024363736207575,ADP,FUNC
2,but,-5.482403115092916,3,8.211709217144666,CONJ,FUNC
16,Let's,-10.06291442828134,5,7.756326963303232,DET,FUNC
15,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
16,Simon,-10.149318371193932,5,9.038130032871157,NOUN,CONT
1,at,-5.260658605349815,2,0.45985157150693384,ADP,FUNC
1,just,-6.965837403551519,4,2.711386050404209,ADV,CONT
2,go,-7.3993705211113525,2,2.3590905311761197,VERB,CONT
5,a,-3.840814668221414,1,3.0029393748791144,DET,FUNC
3,to,-3.655721426481066,2,1.4205568472717467,PRT,FUNC
10,others,-8.164882263157352,6,6.827487162640365,NOUN,CONT
1,leave,-8.608853311228716,5,3.6158875266341295,VERB,CONT
11,truck,-11.391764783670151,5,11.087246558828419,NOUN,CONT
7,with,-5.006002429288302,4,3.6361272496015475,ADP,FUNC
4,enter.,-9.83699837429267,6,4.985879605263727,VERB,CONT
7,his,-5.442779651579884,3,2.342811254568652,PRON,FUNC
10,leaned,-10.72518089637195,6,8.423616123252907,VERB,CONT
8,They,-5.70446366173718,4,4.020221468963884,PRON,FUNC
4,and,-3.6574238363045,3,3.3789054688631825,CONJ,FUNC
12,Michael,-9.312323241990315,7,8.264944984494688,NOUN,CONT
12,cigarette.,-10.763285582465318,10,6.41543956024908,NOUN,CONT
10,have,-5.486617238622331,4,3.2848909195162355,VERB,CONT
8,kill,-10.012778615856984,4,9.258602555525338,VERB,CONT
2,cigarette.,-10.763285582465318,10,6.41543956024908,NOUN,CONT
3,a,-3.840814668221414,1,2.650782010756605,DET,FUNC
5,morning.,-8.715275387480158,8,0.504266135365696,NOUN,CONT
5,street.,-8.571484512538108,7,3.8711981617453097,NOUN,CONT
3,that,-4.653017748138293,4,2.2925757555948008,ADP,FUNC
15,in,-3.9285727557862526,2,4.271594683566044,ADP,FUNC
2,he,-5.13912973886908,2,2.405671827607389,PRON,FUNC
7,travelling,-10.276464046078265,10,8.889383035863743,VERB,CONT
16,and,-3.6574238363045,3,2.4013890193344203,CONJ,FUNC
4,thanked,-11.87388030155371,7,12.150050760201681,VERB,CONT
15,lead,-8.810812713988826,4,8.81378916726075,NOUN,CONT
2,down,-7.108941820943702,4,1.2814208404424883,ADV,CONT
11,take,-7.368686827089385,4,3.9324699510698813,VERB,CONT
2,nursing,-10.416655743420128,7,13.876690243885127,VERB,CONT
5,on,-4.9475980266505895,2,4.03721454695018,ADP,FUNC
12,I,-5.250051055056003,1,2.318956473005233,PRON,FUNC
7,up.,-6.272347648863022,3,1.4341513096607834,PRT,FUNC
12,this.,-5.442815107363993,5,4.296577731825029,DET,FUNC
15,his,-5.442779651579884,3,5.467741587674591,PRON,FUNC
4,again.,-7.542567850599695,6,5.041394931855813,ADV,CONT
3,when,-6.226180238259782,4,5.8027446928542945,ADV,CONT
16,on,-4.9475980266505895,2,3.996366687400466,ADP,FUNC
7,and,-3.6574238363045,3,3.2883678230066566,CONJ,FUNC
8,but,-5.482403115092916,3,7.558627007218764,CONJ,FUNC
5,a,-3.840814668221414,1,1.6741290306377157,DET,FUNC
16,they,-5.70446366173718,4,5.416647224461053,PRON,FUNC
3,it.,-4.814770701744465,3,2.2265974823401495,PRON,FUNC
8,dry,-9.658649697578737,3,8.35292676089799,ADJ,CONT
7,breakfast.,-10.08002659072254,10,8.683854290463094,NOUN,CONT
4,was,-4.7581921670609155,3,4.685944871050322,VERB,CONT
16,spare,-10.497064684388363,5,12.407502799449345,VERB,CONT
3,smiled,-9.499267115735782,6,4.467890062743787,VERB,CONT
16,travelling,-10.276464046078265,10,8.889383035863743,VERB,CONT
2,very,-6.8746833421140074,4,4.883069180861543,ADV,CONT
1,kept,-8.902820986695179,4,7.093504818433967,VERB,CONT
3,park.,-9.09873980641096,5,7.07715646427371,NOUN,CONT
8,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
11,already,-8.004745102211237,7,5.505434905646903,ADV,CONT
7,and,-3.6574238363045,3,5.244759247269047,CONJ,FUNC
7,and,-3.6574238363045,3,3.997448902394173,CONJ,FUNC
1,sat,-9.09375324022374,3,6.451981585674896,VERB,CONT
4,against,-7.4616920665688236,7,1.7434667755430455,ADP,FUNC
16,stepped,-10.435133726657872,7,11.302768523532663,VERB,CONT
1,miss,-9.048932618673687,4,6.076867448175236,VERB,CONT
12,on,-4.9475980266505895,2,3.0768063046623637,ADP,FUNC
15,shall,-8.60220916623498,5,3.605318661057287,VERB,CONT
8,again.,-7.542567850599695,6,5.041394931855813,ADV,CONT
3,breathe,-11.42834820084866,7,9.061731530074347,VERB,CONT
2,will,-5.9793388695512455,4,3.9145097873445276,VERB,CONT
7,to,-3.655721426481066,2,2.0802474764145407,PRT,FUNC
5,her,-5.759478310719019,3,1.1939226069087148,PRON,FUNC
15,Edward,-9.683316572682887,6,8.513140631668517,NOUN,CONT
4,him,-6.48398326121215,3,3.995100265599319,PRON,FUNC
10,his,-5.442779651579884,3,4.206892042452911,PRON,FUNC
12,others,-8.164882263157352,6,6.827487162640365,NOUN,CONT
11,went,-7.831436081004709,4,4.697642003322732,VERB,CONT
2,was,-4.7581921670609155,3,2.762618568723326,VERB,CONT
2,prison.,-9.650277158281181,7,3.2994893090058177,NOUN,CONT
15,stood,-8.953647873052056,5,9.974361131682537,VERB,CONT
12,hands,-8.600361452998824,5,2.5001699198238647,NOUN,CONT
11,his,-5.442779651579884,3,5.467741587674591,PRON,FUNC
2,Henry,-9.603733939982622,5,8.77455311727613,NOUN,CONT
2,stood,-8.953647873052056,5,9.974361131682537,VERB,CONT
16,Bruce,-11.08699650563687,5,10.408674731923075,NOUN,CONT
4,than,-6.514524044589312,4,1.9628501754482393,ADP,FUNC
4,they,-5.70446366173718,4,2.835288154258218,PRON,FUNC
4,care.,-8.294431479659682,5,4.174817032107504,VERB,CONT
15,will,-5.9793388695512455,4,2.7354480646259964,VERB,CONT
15,his,-5.442779651579884,3,4.206892042452911,PRON,FUNC
4,black,-8.327829594575208,5,8.292737186567125,ADJ,CONT
16,cut,-8.714674365725113,3,7.446652294146463,VERB,CONT
15,in,-3.9285727557862526,2,4.066273170823765,ADP,FUNC
8,Andy,-10.601103322788273,4,9.363554384064006,NOUN,CONT
3,If,-6.100335160932806,2,4.294666586197844,ADP,FUNC
15,and,-3.6574238363045,3,2.5156893433506444,CONJ,FUNC
15,behind,-8.380187828903853,6,4.749680426424398,ADP,FUNC
8,on,-4.9475980266505895,2,3.0768063046623637,ADP,FUNC
3,we,-6.024174973068729,2,4.2838674621117026,PRON,FUNC
2,swung,-10.930904771923366,5,9.284552689523382,VERB,CONT
16,listening,-10.159176217534688,9,8.753185127613145,VERB,CONT
10,felt,-8.206014112923103,4,5.568410607940291,VERB,CONT
16,just,-6.965837403551519,4,7.033614580165192,ADV,CONT
4,he,-5.13912973886908,2,8.231534474795344,PRON,FUNC
10,out.,-6.302934641988838,4,2.5269950361572455,PRT,FUNC
8,and,-3.6574238363045,3,1.9131926253327296,CONJ,FUNC
1,ones,-9.319875963969244,4,9.548613147987938,NOUN,CONT
10,arranged,-10.087902714398872,8,9.378360006211958,VERB,CONT
12,the,-2.785981203659842,3,2.091942306101857,DET,FUNC
11,moving,-9.285974412293562,6,7.3170628051127595,VERB,CONT
16,did,-7.157264378893356,3,2.9392959229087596,VERB,CONT
5,to,-3.655721426481066,2,0.4851707971894964,PRT,FUNC
5,to,-3.655721426481066,2,3.962656841639033,PRT,FUNC
4,in,-3.9285727557862526,2,3.9900115525438022,ADP,FUNC
16,of,-3.4606771467424715,2,0.11332863310698094,ADP,FUNC
2,chest,-10.229524582517467,5,2.597154803940774,NOUN,CONT
3,idea.,-8.509190336234017,5,5.388624763879316,NOUN,CONT
11,not,-5.423998743924357,3,0.375514787305841,ADV,CONT
11,his,-5.442779651579884,3,1.7064181813967714,PRON,FUNC
16,the,-2.785981203659842,3,1.1579953717027285,DET,FUNC
3,leave,-8.608853311228716,5,6.487234163448634,VERB,CONT
2,Powerful,-9.48965725727323,8,10.984044694960428,NOUN,CONT
7,heard,-8.61548143865161,5,4.05669441683691,VERB,CONT
3,us,-7.237031683084404,2,4.6378438684576775,PRON,FUNC
7,his,-5.442779651579884,3,3.456479560646152,PRON,FUNC
15,do.,-6.638710390580757,3,6.671947539608618,VERB,CONT
10,her,-5.759478310719019,3,3.5771810712209,PRON,FUNC
15,my,-6.608684049596997,2,6.298606392630563,PRON,FUNC
7,"ship,",-10.070397368629596,5,13.437806012234995,ADV,CONT
12,Ross,-10.865142260424907,4,10.236832806432929,NOUN,CONT
11,lives.,-9.180401153309756,6,4.2246219476689655,NOUN,CONT
4,and,-3.6574238363045,3,2.288164002556624,CONJ,FUNC
11,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
5,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
